"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""word""] within <doc (year=""2019"") />;Random sample:10000"
"Reference","Left","KWIC","Right"
"2019-11-27","C.C. to ""say the magic word,"" and spells it out for him. </s><s> Then, before he hits the pavement, Billy''s father speaks the","word","and transforms into the seventh member of the Shazam Family. </s><s> Like all the others, C.C. has his own costume, with his very"
"2019-11-28","solutions in the market, Comarch urges businesses to first understand and then invest </s><s> Cloud computing is no longer a","word","reserved for the IT department; it has become a ubiquitous term across industries and across company divisions. </s><s> In"
"2019-11-28","."" </s><s> She states her ambitions with conviction but Thirlby knows such a task is far easier said than done. </s><s> If there''s one","word","synonymous with England Netball at present, it''s transition. </s><s> With Neville leaving the fold and the likes of Serena"
"2019-11-29","has indicated that Rodgers, who only arrived at the Foxes in February, is the priority candidate. </s><s> ''We don''t believe a","word","you say!'' </s><s> BBC Question Time audience member rages at Corbyn ally - Express.co.uk </s><s> The Labour leader justified the move"
"2019-12-01","E marks the vowel that comes before it as long. </s><s> So, a word like hive is regular because the letter I says its own name. </s><s> The","word","give is irregular because the letter I is a short vowel sound. </s><s> We found that parents who had better skills in these three"
"2019-12-01","explained more letter-to-sound connections when helping their children read. </s><s> That means if the child was reading a","word","like exit, the parent might say ""This E sounds like the E in egg."" </s><s> When parents play rhyming games, this builds"
"2019-12-01","I read the official report into the farce that the thought occurred, ""Why do we need this printer at all?"" </s><s> Meanwhile,","word","was coming through that Dara Murphy TD, the Fine Gael member for Cork North Central, is resigning from the Dail. </s><s> Turns"
"2019-12-03","6 pm. </s><s> First - we wanted to thank everyone for the tips (text/voice 206-293-6302 any time) as that''s often how we get first","word","of something. </s><s> But this time, we heard the dispatch, and as we told everyone who messaged us - it was called in as a possible"
"2019-12-05","Christ, the man alive who was God''s glory, the true man whose whole life came from the vision of God, so that every","word","and action was informed by that vision, every step taken was taken in the light of that vision... </s><s> It may provide some"
"2019-12-06","2021 opening. </s><s> Davies'' company, Pavilion Development, is also spearheading the Astro Theatre project. </s><s> No official","word","has emerged about that project since its final Board of Architectural Review approval in May. </s><s> Magnetic South Brewery,"
"2019-12-06","eve of the 80th anniversary of Silicon Valley''s original startup, Hewlett-Packard, ""techlash"" was crowned the 2018","word","of the year. </s><s> Some predicted that Silicon Valley would experience a ""techsodus"" in 2019. </s><s> Others are now pondering"
"2019-12-06","us. </s><s> That''s why a research team from Facebook taught an AI how to play the cooperative card game Hanabi (the Japanese","word","for fireworks), to gain a better understanding of how humans think. </s><s> Specifically, the Facebook team set out to instill"
"2019-12-07","involving one of the Bay Area''s signature peaks. </s><s> The 3,486-foot Mount Umunhum, whose name comes from the Ohlone Indian","word","for hummingbird, towers above South San Jose and Los Gatos on the chaparral ridges between Lexington Reservoir and"
"2019-12-07","other day if we had a safe word for when things are really going wrong, something to shout to be rescued. </s><s> ''But saying a safe","word","in a Force 9 gale in the middle of the South China Sea really would''ve been pointless. </s><s> No one would have heard us.'' </s><s> So is"
"2019-12-07","home-team Arizona Cardinals, it will be first-overall pick Kyler Murray, who has been a full-time starter since the","word","go. </s><s> The Pittsburgh Steelers will be fielding Devlin Hodges, an undrafted rookie, unsigned after the draft, who failed"
"2019-12-07","staff. </s><s> The official announcement and timing will be curious to watch since Temple (8-4) is currently awaiting","word","on their bowl destination and date. </s><s> We have seen examples of coaches leaving their current team and others where they"
"2019-12-08",": Prayers for Living in Words and Pictures is the exploration of daily life through the startling honesty of the written","word",", reflected in vibrant watercolors. </s><s> It is Yin and Yang, prayers of faith amid the chaos of abuse, neglect, longing and"
"2019-12-08","Brands Know That American Brands Still Haven''t Learned: Outlets Are Anathema For Luxury Brands </s><s> Anathema is a strong","word","with religious overtones. </s><s> It was a condemnation pontiffs reserved for heretics. </s><s> Among the definitions of the term in"
"2019-12-09","'' than was justified."" </s><s> According to the WFO, ""the Primary Sub-source explained that his/ her information came from ''","word","of mouth and hearsay;'' ''conversation that [he/she] had with friends over beers;'' and that some of the information,"
"2019-12-10","find the incident offensive, Marvin said that as a celebrity everything is ''under public scrutiny'' and feels that the","word","holds many negative connotations. </s><s> Viewers quickly took to Twitter to share their views, with one branding the"
"2019-12-10","postponing the 15 percent tariffs that scheduled to hit $160 billion of Chinese goods on Dec. 15. </s><s> That report followed","word","that U.S. Trade Representative Robert Lightheizer and Senior White House Adviser Jared Kusher wil be in Mexico to sign"
"2019-12-13",""" from the piece ""in crafting his developmental edits for stories that necessitated rewriting."" </s><s> ""Sigwa"" is a Tagalog","word","that translates to ""storm."" </s><s> The story behind the title hints at the anthology''s strong political influences. </s><s> In an"
"2019-12-15","can probably wear all year round. </s><s> Leicester have made it all about themselves with two different foxes, footballs, the","word","''Foxes'' and ''LCFC.'' </s><s> The only nod to Christmas is a few trees and snowflakes. </s><s> Can we just talk about one of the images of a"
"2019-12-15",". </s><s> It''s a religion, sure, but also a people. </s><s> A cultural identity. </s><s> A community. </s><s> A nation in the ancient sense of the","word",", if perhaps not a nationality in the modern one. </s><s> We are not exactly parallel to other ethnicities rooted in immigration"
"2019-12-16","peace of mind, I need to centre self / The cover of the NME that shit made me resent myself / There''s people tryna spread the","word","and people that pretend to help"", which appears on ''One Second''. </s><s> Stormzy''s uneasy relationship with the media and its"
"2019-12-16","he bellowed the word ""order"" in the House of Commons. </s><s> Ahen the hosts of Italy''s Che Tempo Che Fa invited him to shout the","word","in their language, the ex-Buckinghamshire MP was happy to oblige. </s><s> Screwing up his face and shouting with gusto, Mr"
